id,name,short_name,logo_url,website,phone,email,address,city,region,country,postal_code,type_of_company,district,date_of_incorporation,date_of_commencement,nature_of_business,registration_number,tax_identification_number,phone_number,directors,secretary,auditor,authorized_shares,stated_capital,shareholders,other_linked_companies,tin_number,established_date,company_type,industry,ownership_type,business_activities,previous_names,board_of_directors,key_personnel,subsidiaries,annual_revenue,net_worth,employee_count,rating,head_office_address,customer_service_phone,customer_service_email,has_website,has_social_media,has_mobile_app,is_active,is_verified,verification_date,verification_notes,search_count,last_searched,created_at,updated_at,created_by,updated_by,description,notes,status
4773,Xara Equipment LTD,Xara Equipment LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4774,Xenon Impex Ghana LIMITED,Xenon Impex Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4775,Xenon Investment CO,Xenon Investment CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4776,Xie Guo Qi & Rose Tree International CO,Xie Guo Qi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4777,Xl Insurance Switzerland CO,Xl Insurance Switzerland,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Insurance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4778,Yaa Agyapomaa,Yaa Agyapomaa,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4779,Yaa Amponsah,Yaa Amponsah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4780,Yaa Assando,Yaa Assando,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4781,Yaa Samanhyia & Ors,Yaa Samanhyia &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4782,Yaa Serwaa Eggs Sellers Association LTD,Yaa Serwaa Eggs,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4783,Yahaya Issaka,Yahaya Issaka,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4784,Yakubu Salifu,Yakubu Salifu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4785,Yamak & CO,Yamak & CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4786,Yamusah,Yamusah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4787,Yanina Presby CO,Yanina Presby CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4788,Yara Ghana LIMITED,Yara Ghana LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4789,Yartel Boat Building CO,Yartel Boat Building,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4790,Yaw Aboagye,Yaw Aboagye,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4791,Yaw Aboah Djin And Justiny COMPANY,Yaw Aboah Djin,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
391,Amalamated Bank LTD,Amalamated Bank LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
1337,Delin Consult LTD,Delin Consult LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
4793,Yaw Agyei,Yaw Agyei,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4794,Yaw Agyemang,Yaw Agyemang,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4795,Yaw Asamoah,Yaw Asamoah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4796,Yaw Asare Darko,Yaw Asare Darko,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4797,Yaw Mensah,Yaw Mensah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4798,Yaw Obeng And Obeng Acheampong Isaac,Yaw Obeng And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4799,Yaw Osafo Maafo,Yaw Osafo Maafo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4800,Yaw Sakyi,Yaw Sakyi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4802,Yeboah Afihene Industries LTD,Yeboah Afihene Industries,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4803,Yeboah LTD,Yeboah LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4804,Yehans International LIMITED,Yehans International,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4805,Yehans International LTD,Yehans International,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4806,Yehoboam COMPANY,Yehoboam COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4807,Yehoboam Company LTD,Yehoboam Company LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4808,Yesterday Glory COMPANY,Yesterday Glory COMP,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4809,Yesterday Glory Company LTD,Yesterday Glory Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4810,Yh Company LIMITED,Yh Company LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4811,Yoo Mart LIMITED,Yoo Mart LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4812,Young Engineers LTD,Young Engineers LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4813,Young Trading Agencies,Young Trading Agenci,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4814,Youth Enineering LTD,Youth Enineering LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4815,Yungdong Industries LTD,Yungdong Industries ,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4816,Yunusa,Yunusa,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4817,Yussif Seidu And Maersk Ghana LIMITED,Yussif Seidu And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4818,Zakaria Musah,Zakaria Musah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4819,Zeba Alhassan Haruna,Zeba Alhassan Haruna,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4820,Zebra Investment GROUP,Zebra Investment GRO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4821,Zebra Investment Group LTD,Zebra Investment Group,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4822,Zekiel Homes LTD,Zekiel Homes LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4823,Zenith Assurance CO,Zenith Assurance CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Insurance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4824,Zenith Bank Ghana LTD,Zenith Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4825,Zenith Bank PLC,Zenith Bank PLC,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Public Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4826,Zennith Bank Ghana LTD,Zennith Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4827,Ziklag,Ziklag,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4828,Ziklag Gold LIMITED,Ziklag Gold LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4829,Zion Energy LIMITED,Zion Energy LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4830,Zion Energy LTD,Zion Energy LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4831,Zoom Alliance Ghaha LIMITED,Zoom Alliance Ghaha,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4832,Zoomlion Ghana LIMITED,Zoomlion Ghana LIMIT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4833,Zoomlion Ghana LTD,Zoomlion Ghana LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:45:06,2025-09-14 19:45:06,,,,,Active
4835,complex contract dispute involving loan agreement breach and financial damages between John Smith and Ghana Co,,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-16 08:33:39,2025-09-16 08:33:39,,,,,ACTIVE
4836,"Contract Dispute
        John Smith
        Ghana Co",,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-16 08:33:39,2025-09-16 08:33:39,,,,,ACTIVE
4837,dispute involving banking services and financial transactions between John Doe and Ghana Co,,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-16 08:33:54,2025-09-16 08:33:54,,,,,ACTIVE
4838,"Ghana Commercial Bank
        John Doe
        Ghana Co",,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-16 08:33:54,2025-09-16 08:33:54,,,,,ACTIVE
3,Gold Fields Ghana Limited,Gold Fields Ghana,/companies/goldfields-ghana.png,https://www.goldfields.com.gh,+233 30 221 1000,info@ghana.goldfields.com,"Gold Fields House, 1st Floor, 1 Independence Avenue, Accra",Accra,GAR,Ghana,GA-184-0024,,,,,,C.12347,,,,,,,,,,C0001234569,1993-01-01 00:00:00,Limited,Mining,Foreign,"['Gold Mining', 'Mineral Exploration', 'Environmental Management', 'Community Development']","['Gold Fields Ghana Limited', 'Gold Fields Tarkwa', 'Gold Fields Damang']","[{'name': 'Alfred Baku', 'position': 'Executive Vice President', 'nationality': 'Ghanaian'}, {'name': 'Nick Holland', 'position': 'CEO', 'nationality': 'South African'}]","[{'name': 'Alfred Baku', 'position': 'Executive Vice President'}, {'name': 'Sven Lunsche', 'position': 'Vice President Corporate Affairs'}, {'name': 'Joshua Mortoti', 'position': 'General Manager Tarkwa Mine'}]","['Gold Fields Tarkwa Mine', 'Gold Fields Damang Mine']",1200000000.0,800000000.0,5000,A+,"Gold Fields House, 1st Floor, 1 Independence Avenue, Accra",+233 30 221 1000,info@ghana.goldfields.com,True,True,False,True,True,,,2,2025-09-12 11:11:22,2025-09-12 11:07:23,2025-09-12 11:11:22,,,"Leading gold mining company with operations in Tarkwa and Damang, committed to sustainable mining practices.",,ACTIVE
10,Ecobank Ghana Limited,,,,,info@ecobank.com.gh,"2 Independence Avenue, Accra Central, Ghana",,Greater Accra,,,Public Limited Company,Accra Metropolitan,1989-03-15,1989-04-01,Banking and Financial Services,RC111111,C0001111111,+233-302-234567,"[{'name': 'Mr. Daniel Sackey', 'email': 'daniel.sackey@ecobank.com.gh', 'address': '123 Airport Residential Area, Accra', 'contact': '+233-244-567890', 'occupation': 'Banker', 'nationality': 'Ghanaian', 'other_directorship': ['Ghana Association of Bankers', 'Ecobank Transnational Incorporated'], 'tax_identification_number': 'P0005678901'}, {'name': 'Mrs. Akosua Serwaa', 'email': 'akosua.serwaa@ecobank.com.gh', 'address': '456 Labone, Accra', 'contact': '+233-244-678901', 'occupation': 'Accountant', 'nationality': 'Ghanaian', 'other_directorship': ['Institute of Chartered Accountants Ghana'], 'tax_identification_number': 'P0006789012'}]","{'name': 'Mr. Kwame Asante', 'email': 'kwame.asante@ecobank.com.gh', 'address': '789 Ring Road, Accra', 'contact': '+233-244-789012', 'occupation': 'Company Secretary', 'nationality': 'Ghanaian', 'tax_identification_number': 'P0007890123'}","{'name': 'Deloitte Ghana', 'email': 'ghana@deloitte.com', 'address': '15 Independence Avenue, Accra', 'contact': '+233-302-345678', 'occupation': 'Auditing Firm', 'nationality': 'Ghanaian', 'tax_identification_number': 'C0003456789'}",2000000000,1000000000.00,"[{'name': 'Ecobank Transnational Incorporated', 'email': 'info@ecobank.net', 'address': '2365, Boulevard du Mono, Lomé, Togo', 'contact': '+228-2221-2000', 'occupation': 'Holding Company', 'nationality': 'Togolese', 'shares_alloted': 1200000000, 'consideration_payable': 'Cash', 'tax_identification_number': 'T0001234567'}, {'name': 'Dr. Kofi Mensah', 'email': 'kofi.mensah@email.com', 'address': '321 East Legon, Accra', 'contact': '+233-244-890123', 'occupation': 'Businessman', 'nationality': 'Ghanaian', 'shares_alloted': 50000000, 'consideration_payable': 'Cash', 'tax_identification_number': 'P0008901234'}]","['Ecobank Investment Corporation', 'Ecobank Capital Limited', 'Ecobank Insurance Brokers Limited']",,,,,,,,,,,,,,,,,,,,,True,True,,,0,,2025-09-12 11:29:17,2025-09-12 11:29:17,,,,,ACTIVE
26,Abk Pharmaceutical Industries LTD,Abk Pharmaceutical Industries,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:49,2025-09-14 19:44:49,,,,,Active
35,Abosso Goldfields LIMITED,Abosso Goldfields LI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
75,Acorn Properties LTD,Acorn Properties LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
102,Administrator For And On Behalf Of Cdl Management LTD,Administrator For And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
126,Afko Fishries LTD,Afko Fishries LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
134,African Automobile Limited And Mohammed Hijazi,African Automobile Limited,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
181,Agnes Ahadzi & Anor,Agnes Ahadzi &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
200,Agol Company LIMITED,Agol Company LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
234,Agyei Sefa And Alhaji Issah Amanfo,Agyei Sefa And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
236,Agyekum & Others,Agyekum & Others,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
241,Agyeman Ii And Others,Agyeman Ii And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
272,Airland Company LIMITED,Airland Company LIMI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
288,Aker Asa And Chemu Power COMPANY,Aker Asa And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
294,Akonta Mining COMPANY,Akonta Mining COMPAN,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
334,Alferdos Manufacturing & Trading LTD,Alferdos Manufacturing &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
338,Alhaji Ali Adamu Giwah And Hajia Fatima Alhassan Giwah,Alhaji Ali Adamu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
351,Alkaboat Plus Production LTD,Alkaboat Plus Production,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Manufacturing,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
388,Amadou Salam Salami,Amadou Salam Salami,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
427,And Anator Quarry Company LIMITED,And Anator Quarry,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
438,And China Gezhouba Company LIMITED,And China Gezhouba,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
444,And Dektiles LIMITED,And Dektiles LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
467,And In The Matter Of An Application For Grant Of Warrant To Possess Property By True Life Capital Microfinance LTD,And In The,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
486,And Prudential Bank LTD,And Prudential Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
493,And Springfield Exploration & Production LTD,And Springfield Exploration,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Manufacturing,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
535,Anthony Mensah And Others,Anthony Mensah And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
548,Apostles Continuation Church INTERNATIONAL,Apostles Continuation Church,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
590,Asante And Akua Kyeiwaa,Asante And Akua,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
